dir,workDir,nrg,nConv,irredKpts,aV,bV,cV,alpha,beta,gamma,vol,bgVBM,bgCBM,bgIND,ind,inte
/gpfs/scratch/vkb5066/saTest/all_test/4263,4263,-75.38423374,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.255137,0.255137,0.255137,4263,-19.86590038
/gpfs/scratch/vkb5066/saTest/all_test/4264,4264,-78.29724406,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.337965,0.337965,0.337965,4264,-22.44252874
/gpfs/scratch/vkb5066/saTest/all_test/4265,4265,-77.67475782,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.359381,0.359381,0.359381,4265,-21.03448276
/gpfs/scratch/vkb5066/saTest/all_test/4266,4266,-77.77699941,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.377543,0.377543,0.377543,4266,-21.03448276
/gpfs/scratch/vkb5066/saTest/all_test/4267,4267,-75.07144147,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.213207,0.213207,0.213207,4267,-21.03448276
/gpfs/scratch/vkb5066/saTest/all_test/4268,4268,-76.12602878,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.341381,0.341381,0.341381,4268,-23.05555556
/gpfs/scratch/vkb5066/saTest/all_test/4269,4269,-75.20073684,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.21498,0.21498,0.21498,4269,-23.05555556
/gpfs/scratch/vkb5066/saTest/all_test/4270,4270,-73.3764423,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.141743,0.141743,0.141743,4270,-22.31800766
/gpfs/scratch/vkb5066/saTest/all_test/4271,4271,-74.58741646,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.21067,0.21067,0.21067,4271,-22.94061303
/gpfs/scratch/vkb5066/saTest/all_test/4272,4272,-75.69441756,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.581295,0.581295,0.581295,4272,-22.94061303
/gpfs/scratch/vkb5066/saTest/all_test/4273,4273,-75.67782822,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.515704,0.515704,0.515704,4273,-22.35632184
/gpfs/scratch/vkb5066/saTest/all_test/4274,4274,-74.04500824,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.247642,0.247642,0.247642,4274,-20.40229885
/gpfs/scratch/vkb5066/saTest/all_test/4275,4275,-76.04614096,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.150595,0.150595,0.150595,4275,-22.48084291
/gpfs/scratch/vkb5066/saTest/all_test/4276,4276,-76.7497658,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.221052,0.221052,0.221052,4276,-23.37164751
/gpfs/scratch/vkb5066/saTest/all_test/4277,4277,-76.30536791,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.249998,0.249998,0.249998,4277,-23.37164751
/gpfs/scratch/vkb5066/saTest/all_test/4278,4278,-77.44273615,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.660166,0.660166,0.660166,4278,-23.05555556
/gpfs/scratch/vkb5066/saTest/all_test/4279,4279,-78.34477366,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.783349,0.783349,0.783349,4279,-23.38122605
/gpfs/scratch/vkb5066/saTest/all_test/4280,4280,-78.14587569,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.473951,0.473951,0.473951,4280,-23.38122605
/gpfs/scratch/vkb5066/saTest/all_test/4281,4281,-78.36900905,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.314927,0.314927,0.314927,4281,-22.45210728
/gpfs/scratch/vkb5066/saTest/all_test/4282,4282,-79.49538144,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.252426,0.252426,0.252426,4282,-23.49616858
/gpfs/scratch/vkb5066/saTest/all_test/4283,4283,-78.913708,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.342895,0.342895,0.342895,4283,-24.06130268
/gpfs/scratch/vkb5066/saTest/all_test/4284,4284,-79.27215563,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.807357,0.807357,0.807357,4284,-24.11877395
/gpfs/scratch/vkb5066/saTest/all_test/4285,4285,-78.7658494,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.73518,0.73518,0.73518,4285,-23.28544061
/gpfs/scratch/vkb5066/saTest/all_test/4286,4286,-77.67190832,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.27109,0.27109,0.27109,4286,-23.28544061
/gpfs/scratch/vkb5066/saTest/all_test/4287,4287,-77.48954293,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.348095,0.348095,0.348095,4287,-23.11302682
/gpfs/scratch/vkb5066/saTest/all_test/4288,4288,-79.07426393,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.839915,0.839915,0.839915,4288,-23.8697318
/gpfs/scratch/vkb5066/saTest/all_test/4289,4289,-77.76804082,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.329862,0.329862,0.329862,4289,-23.41954023
/gpfs/scratch/vkb5066/saTest/all_test/4290,4290,-79.31907596,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.66859,0.66859,0.66859,4290,-23.41954023
/gpfs/scratch/vkb5066/saTest/all_test/4291,4291,-78.71705135,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.589686,0.589686,0.589686,4291,-23.77394636
/gpfs/scratch/vkb5066/saTest/all_test/4292,4292,-78.12040927,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.504967,0.504967,0.504967,4292,-23.75478927
/gpfs/scratch/vkb5066/saTest/all_test/4293,4293,-77.78233438,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.458176,0.458176,0.458176,4293,-23.22796935
/gpfs/scratch/vkb5066/saTest/all_test/4294,4294,-77.54600481,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.411887,0.411887,0.411887,4294,-21.02490421
/gpfs/scratch/vkb5066/saTest/all_test/4295,4295,-76.61509938,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.245277,0.245277,0.245277,4295,-23.26628352
/gpfs/scratch/vkb5066/saTest/all_test/4296,4296,-78.27905718,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.460627,0.460627,0.460627,4296,-23.38122605
/gpfs/scratch/vkb5066/saTest/all_test/4297,4297,-78.91352488,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.529908,0.529908,0.529908,4297,-21.848659
/gpfs/scratch/vkb5066/saTest/all_test/4298,4298,-78.99895944,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.551206,0.551206,0.551206,4298,-23.36206897
/gpfs/scratch/vkb5066/saTest/all_test/4299,4299,-75.26917045,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.481059,0.481059,0.481059,4299,-23.91762452
/gpfs/scratch/vkb5066/saTest/all_test/4300,4300,-73.85604786,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.263103,0.263103,0.263103,4300,-23.33333333
/gpfs/scratch/vkb5066/saTest/all_test/4301,4301,-73.50757128,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.212176,0.212176,0.212176,4301,-23.17049808
/gpfs/scratch/vkb5066/saTest/all_test/4302,4302,-74.82364848,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.197947,0.197947,0.197947,4302,-23.19923372
/gpfs/scratch/vkb5066/saTest/all_test/4303,4303,-74.56714853,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.224283,0.224283,0.224283,4303,-22.42337165
/gpfs/scratch/vkb5066/saTest/all_test/4304,4304,-74.47864108,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.270585,0.270585,0.270585,4304,-22.38505747
/gpfs/scratch/vkb5066/saTest/all_test/4305,4305,-73.42656857,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.274018,0.274018,0.274018,4305,-19.68390805
/gpfs/scratch/vkb5066/saTest/all_test/4306,4306,-75.79536519,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.360847,0.360847,0.360847,4306,-21.20689655
/gpfs/scratch/vkb5066/saTest/all_test/4307,4307,-77.53967759,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.35737,0.35737,0.35737,4307,-21.20689655
/gpfs/scratch/vkb5066/saTest/all_test/4308,4308,-77.00784693,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.422533,0.422533,0.422533,4308,-21.20689655
/gpfs/scratch/vkb5066/saTest/all_test/4309,4309,-76.7205332,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.494643,0.494643,0.494643,4309,-21.20689655
/gpfs/scratch/vkb5066/saTest/all_test/4310,4310,-78.69621634,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.33438,0.33438,0.33438,4310,-23.17049808
/gpfs/scratch/vkb5066/saTest/all_test/4311,4311,-79.84129469,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.36192,0.36192,0.36192,4311,-23.70689655
/gpfs/scratch/vkb5066/saTest/all_test/4312,4312,-78.72087809,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.299871,0.299871,0.299871,4312,-23.70689655
/gpfs/scratch/vkb5066/saTest/all_test/4313,4313,-78.26779415,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.532081,0.532081,0.532081,4313,-23.6302682
/gpfs/scratch/vkb5066/saTest/all_test/4314,4314,-77.09259754,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.522882,0.522882,0.522882,4314,-22.98850575
/gpfs/scratch/vkb5066/saTest/all_test/4315,4315,-77.97350713,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.427593,0.427593,0.427593,4315,-23.80268199
/gpfs/scratch/vkb5066/saTest/all_test/4316,4316,-78.62823613,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.238096,0.238096,0.238096,4316,-23.80268199
/gpfs/scratch/vkb5066/saTest/all_test/4317,4317,-77.79224173,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.256685,0.256685,0.256685,4317,-23.80268199
/gpfs/scratch/vkb5066/saTest/all_test/4318,4318,-78.52723744,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.290982,0.290982,0.290982,4318,-23.92720307
/gpfs/scratch/vkb5066/saTest/all_test/4319,4319,-77.86830385,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.273143,0.273143,0.273143,4319,-23.92720307
/gpfs/scratch/vkb5066/saTest/all_test/4320,4320,-77.37254529,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.311728,0.311728,0.311728,4320,-23.76436782
/gpfs/scratch/vkb5066/saTest/all_test/4321,4321,-75.8200805,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.237366,0.237366,0.237366,4321,-23.76436782
/gpfs/scratch/vkb5066/saTest/all_test/4322,4322,-75.98788689,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.232906,0.232906,0.232906,4322,-23.66858238
/gpfs/scratch/vkb5066/saTest/all_test/4323,4323,-77.61912531,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.222465,0.222465,0.222465,4323,-23.13218391
/gpfs/scratch/vkb5066/saTest/all_test/4324,4324,-79.45869189,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.3008,0.3008,0.3008,4324,-23.05555556
/gpfs/scratch/vkb5066/saTest/all_test/4325,4325,-78.75438533,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.457062,0.457062,0.457062,4325,-23.05555556
/gpfs/scratch/vkb5066/saTest/all_test/4326,4326,-78.58854685,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.527371,0.527371,0.527371,4326,-23.7164751
/gpfs/scratch/vkb5066/saTest/all_test/4327,4327,-80.31515072,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.579632,0.579632,0.579632,4327,-23.79310345
/gpfs/scratch/vkb5066/saTest/all_test/4328,4328,-79.98575347,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.695354,0.695354,0.695354,4328,-22.94061303
/gpfs/scratch/vkb5066/saTest/all_test/4329,4329,-79.64167606,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.629601,0.629601,0.629601,4329,-22.94061303
/gpfs/scratch/vkb5066/saTest/all_test/4330,4330,-79.61752891,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.579935,0.579935,0.579935,4330,-23.0651341
/gpfs/scratch/vkb5066/saTest/all_test/4331,4331,-79.39085088,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.608117,0.608117,0.608117,4331,-23.0651341
/gpfs/scratch/vkb5066/saTest/all_test/4332,4332,-76.93725759,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.524674,0.524674,0.524674,4332,-22.24137931
/gpfs/scratch/vkb5066/saTest/all_test/4333,4333,-80.12295101,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.856479,0.856479,0.856479,4333,-23.79310345
/gpfs/scratch/vkb5066/saTest/all_test/4334,4334,-77.57188395,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.493847,0.493847,0.493847,4334,-23.59195402
/gpfs/scratch/vkb5066/saTest/all_test/4335,4335,-76.73925349,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.434275,0.434275,0.434275,4335,-23.59195402
/gpfs/scratch/vkb5066/saTest/all_test/4336,4336,-79.1613605,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.429455,0.429455,0.429455,4336,-23.59195402
/gpfs/scratch/vkb5066/saTest/all_test/4337,4337,-78.44626991,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.296518,0.296518,0.296518,4337,-23.59195402
/gpfs/scratch/vkb5066/saTest/all_test/4338,4338,-78.95212327,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.654444,0.654444,0.654444,4338,-23.69731801
/gpfs/scratch/vkb5066/saTest/all_test/4339,4339,-78.16440029,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.465928,0.465928,0.465928,4339,-23.69731801
/gpfs/scratch/vkb5066/saTest/all_test/4340,4340,-76.58894641,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.614655,0.614655,0.614655,4340,-22.27011494
/gpfs/scratch/vkb5066/saTest/all_test/4341,4341,-75.71278728,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.769285,0.769285,0.769285,4341,-20.81417625
/gpfs/scratch/vkb5066/saTest/all_test/4342,4342,-76.51631155,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.613345,0.613345,0.613345,4342,-22.25095785
/gpfs/scratch/vkb5066/saTest/all_test/4343,4343,-78.53440336,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.703413,0.703413,0.703413,4343,-22.44252874
/gpfs/scratch/vkb5066/saTest/all_test/4344,4344,-78.51137907,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.553789,0.553789,0.553789,4344,-23.6302682
/gpfs/scratch/vkb5066/saTest/all_test/4345,4345,-79.15454625,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.450762,0.450762,0.450762,4345,-23.6302682
/gpfs/scratch/vkb5066/saTest/all_test/4346,4346,-78.91119452,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.404813,0.404813,0.404813,4346,-23.64942529
/gpfs/scratch/vkb5066/saTest/all_test/4347,4347,-79.69370259,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.7223,0.7223,0.7223,4347,-23.72605364
/gpfs/scratch/vkb5066/saTest/all_test/4348,4348,-78.97039855,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.867199,0.867199,0.867199,4348,-22.25095785
/gpfs/scratch/vkb5066/saTest/all_test/4349,4349,-77.59082527,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.535561,0.535561,0.535561,4349,-21.83908046
/gpfs/scratch/vkb5066/saTest/all_test/4350,4350,-76.63062732,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.360839,0.360839,0.360839,4350,-21.25478927
/gpfs/scratch/vkb5066/saTest/all_test/4351,4351,-78.36310319,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.410127,0.410127,0.410127,4351,-21.9348659
/gpfs/scratch/vkb5066/saTest/all_test/4352,4352,-78.85392443,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.418961,0.418961,0.418961,4352,-23.3908046
/gpfs/scratch/vkb5066/saTest/all_test/4353,4353,-78.85265778,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.457775,0.457775,0.457775,4353,-23.27586207
/gpfs/scratch/vkb5066/saTest/all_test/4354,4354,-79.07785429,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.568436,0.568436,0.568436,4354,-23.3908046
/gpfs/scratch/vkb5066/saTest/all_test/4355,4355,-79.2556292,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.137312,0.137312,0.137312,4355,-23.3908046
/gpfs/scratch/vkb5066/saTest/all_test/4356,4356,-79.83407805,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.141776,0.141776,0.141776,4356,-23.42911877
/gpfs/scratch/vkb5066/saTest/all_test/4357,4357,-79.56245936,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.310009,0.310009,0.310009,4357,-23.50574713
/gpfs/scratch/vkb5066/saTest/all_test/4358,4358,-79.72477118,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.184311,0.184311,0.184311,4358,-23.55363985
/gpfs/scratch/vkb5066/saTest/all_test/4359,4359,-79.32196361,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.688125,0.688125,0.688125,4359,-23.25670498
/gpfs/scratch/vkb5066/saTest/all_test/4360,4360,-79.79562907,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.140426,0.140426,0.140426,4360,-23.42911877
/gpfs/scratch/vkb5066/saTest/all_test/4361,4361,-75.72356491,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.267738,0.267738,0.267738,4361,-22.03065134
/gpfs/scratch/vkb5066/saTest/all_test/4362,4362,-78.4867489,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.220151,0.220151,0.220151,4362,-23.02681992
/gpfs/scratch/vkb5066/saTest/all_test/4363,4363,-77.67451173,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.53115,0.53115,0.53115,4363,-23.02681992
/gpfs/scratch/vkb5066/saTest/all_test/4364,4364,-78.21549807,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.211655,0.211655,0.211655,4364,-23.77394636
/gpfs/scratch/vkb5066/saTest/all_test/4365,4365,-76.99904385,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.150073,0.150073,0.150073,4365,-22.52873563
/gpfs/scratch/vkb5066/saTest/all_test/4366,4366,-76.27798849,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.15484,0.15484,0.15484,4366,-20.57471264
/gpfs/scratch/vkb5066/saTest/all_test/4367,4367,-74.75164482,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.197606,0.197606,0.197606,4367,-19.46360153
/gpfs/scratch/vkb5066/saTest/all_test/4368,4368,-77.01861549,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.404884,0.404884,0.404884,4368,-20.5651341
/gpfs/scratch/vkb5066/saTest/all_test/4369,4369,-77.78789603,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.492845,0.492845,0.492845,4369,-20.5651341
/gpfs/scratch/vkb5066/saTest/all_test/4370,4370,-76.1849877,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.277912,0.277912,0.277912,4370,-18.37164751
/gpfs/scratch/vkb5066/saTest/all_test/4371,4371,-72.14084101,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.173699,0.173699,0.173699,4371,-18.37164751
/gpfs/scratch/vkb5066/saTest/all_test/4372,4372,-74.25523742,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.82502,0.82502,0.82502,4372,-19.77011494
/gpfs/scratch/vkb5066/saTest/all_test/4373,4373,-73.59190746,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.157836,0.157836,0.157836,4373,-19.348659
/gpfs/scratch/vkb5066/saTest/all_test/4374,4374,-72.44480447,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.14402,0.14402,0.14402,4374,-16.09195402
/gpfs/scratch/vkb5066/saTest/all_test/4375,4375,-73.57889913,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.163089,0.163089,0.163089,4375,-18.51532567
/gpfs/scratch/vkb5066/saTest/all_test/4376,4376,-73.9896208,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.213743,0.213743,0.213743,4376,-19.7605364
/gpfs/scratch/vkb5066/saTest/all_test/4377,4377,-72.71210657,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.16977,0.16977,0.16977,4377,-17.99808429
/gpfs/scratch/vkb5066/saTest/all_test/4378,4378,-75.05529174,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.818677,0.818677,0.818677,4378,-19.89463602
/gpfs/scratch/vkb5066/saTest/all_test/4379,4379,-78.50788062,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.445958,0.445958,0.445958,4379,-22.74904215
/gpfs/scratch/vkb5066/saTest/all_test/4380,4380,-76.38888706,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.680644,0.680644,0.680644,4380,-21.2164751
/gpfs/scratch/vkb5066/saTest/all_test/4381,4381,-76.30173169,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.66574,0.66574,0.66574,4381,-21.18773946
/gpfs/scratch/vkb5066/saTest/all_test/4382,4382,-78.30023872,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.23407,0.23407,0.23407,4382,-22.5862069
/gpfs/scratch/vkb5066/saTest/all_test/4383,4383,-77.10761169,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.287009,0.287009,0.287009,4383,-22.5862069
/gpfs/scratch/vkb5066/saTest/all_test/4384,4384,-77.06717327,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.382643,0.382643,0.382643,4384,-23.17049808
/gpfs/scratch/vkb5066/saTest/all_test/4385,4385,-76.589964,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.349577,0.349577,0.349577,4385,-22.48084291
/gpfs/scratch/vkb5066/saTest/all_test/4386,4386,-77.94267363,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.175831,0.175831,0.175831,4386,-22.48084291
/gpfs/scratch/vkb5066/saTest/all_test/4387,4387,-78.66076107,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.513314,0.513314,0.513314,4387,-22.42337165
/gpfs/scratch/vkb5066/saTest/all_test/4388,4388,-80.57871881,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.158592,0.158592,0.158592,4388,-23.17049808
/gpfs/scratch/vkb5066/saTest/all_test/4389,4389,-79.4691814,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.479145,0.479145,0.479145,4389,-23.17049808
/gpfs/scratch/vkb5066/saTest/all_test/4390,4390,-77.92288971,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.329213,0.329213,0.329213,4390,-23.17049808
/gpfs/scratch/vkb5066/saTest/all_test/4391,4391,-75.25294432,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.622582,0.622582,0.622582,4391,-23.17049808
/gpfs/scratch/vkb5066/saTest/all_test/4392,4392,-75.7714746,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.529746,0.529746,0.529746,4392,-23.20881226
/gpfs/scratch/vkb5066/saTest/all_test/4393,4393,-78.32117429,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.650782,0.650782,0.650782,4393,-23.90804598
/gpfs/scratch/vkb5066/saTest/all_test/4394,4394,-79.47207893,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.718719,0.718719,0.718719,4394,-23.91762452
/gpfs/scratch/vkb5066/saTest/all_test/4395,4395,-78.31389188,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.537032,0.537032,0.537032,4395,-23.20881226
/gpfs/scratch/vkb5066/saTest/all_test/4396,4396,-77.15439796,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.301769,0.301769,0.301769,4396,-22.53831418
/gpfs/scratch/vkb5066/saTest/all_test/4397,4397,-78.66631289,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.476502,0.476502,0.476502,4397,-23.93678161
/gpfs/scratch/vkb5066/saTest/all_test/4398,4398,-79.52736048,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.499751,0.499751,0.499751,4398,-23.82183908
/gpfs/scratch/vkb5066/saTest/all_test/4399,4399,-79.37829036,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.402613,0.402613,0.402613,4399,-23.76436782
/gpfs/scratch/vkb5066/saTest/all_test/4400,4400,-79.1058734,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.314394,0.314394,0.314394,4400,-23.7835249
/gpfs/scratch/vkb5066/saTest/all_test/4401,4401,-79.29300841,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.439559,0.439559,0.439559,4401,-23.75478927
/gpfs/scratch/vkb5066/saTest/all_test/4402,4402,-78.9582578,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.520427,0.520427,0.520427,4402,-23.03639847
/gpfs/scratch/vkb5066/saTest/all_test/4403,4403,-75.94679802,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.186855,0.186855,0.186855,4403,-22.53831418
/gpfs/scratch/vkb5066/saTest/all_test/4404,4404,-76.8690829,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.314173,0.314173,0.314173,4404,-22.53831418
/gpfs/scratch/vkb5066/saTest/all_test/4405,4405,-80.79457303,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.700294,0.700294,0.700294,4405,-23.86015326
/gpfs/scratch/vkb5066/saTest/all_test/4406,4406,-80.36109621,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,1.012125,1.012125,1.012125,4406,-23.16091954
/gpfs/scratch/vkb5066/saTest/all_test/4407,4407,-79.97706219,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.366574,0.366574,0.366574,4407,-23.41954023
/gpfs/scratch/vkb5066/saTest/all_test/4408,4408,-80.81484579,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.288071,0.288071,0.288071,4408,-23.38122605
/gpfs/scratch/vkb5066/saTest/all_test/4409,4409,-78.31093632,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.623217,0.623217,0.623217,4409,-23.3045977
/gpfs/scratch/vkb5066/saTest/all_test/4410,4410,-76.4213835,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.283993,0.283993,0.283993,4410,-23.47701149
